OrderID,DeliveryPartner,DeliveryDate,DeliveryStatus
1202,FedEx,2023-06-10,Pending
4569,FedEx,2023-06-10,Delivered
6364,FedEx,2023-06-09,In Transit
2345,USPS,2023-06-06,In Transit
1714,UPS,2023-06-10,Delivered
4571,DHL,2023-06-04,Delivered
1788,FedEx,2023-06-08,In Transit
2524,UPS,2023-06-07,In Transit
9778,FedEx,2023-06-04,In Transit
4351,UPS,2023-06-09,In Transit
2589,FedEx,2023-06-08,Pending
5344,USPS,2023-06-07,In Transit
5482,DHL,2023-06-07,Pending
5740,USPS,2023-06-06,Delivered
1713,DHL,2023-06-05,In Transit
3709,UPS,2023-06-10,Delivered
4176,USPS,2023-06-07,Pending
5786,UPS,2023-06-09,In Transit
9514,DHL,2023-06-10,Pending
7885,USPS,2023-06-06,Delivered
8353,FedEx,2023-06-04,In Transit
5493,DHL,2023-06-10,In Transit
5904,UPS,2023-06-10,Pending
1308,FedEx,2023-06-08,Delivered
9683,DHL,2023-06-09,Delivered
7395,UPS,2023-06-09,Delivered
5696,UPS,2023-06-06,Delivered
6837,FedEx,2023-06-06,In Transit
8995,FedEx,2023-06-08,Pending
2993,DHL,2023-06-09,Delivered
7805,USPS,2023-06-08,Pending
6193,UPS,2023-06-10,Delivered
7401,FedEx,2023-06-10,In Transit
7944,FedEx,2023-06-07,In Transit
2813,USPS,2023-06-08,Pending
3369,USPS,2023-06-08,Delivered
6782,FedEx,2023-06-09,Pending
7690,UPS,2023-06-10,Pending
1606,USPS,2023-06-05,Pending
1603,UPS,2023-06-10,Delivered
9337,UPS,2023-06-10,Pending
7629,FedEx,2023-06-08,Pending
8919,USPS,2023-06-07,Pending
3949,USPS,2023-06-09,Delivered
4574,UPS,2023-06-04,In Transit
1611,USPS,2023-06-08,In Transit
4401,FedEx,2023-06-10,Pending
7899,DHL,2023-06-10,Pending
4290,DHL,2023-06-05,Pending
9537,USPS,2023-06-04,Pending
5307,DHL,2023-06-08,Delivered
2642,USPS,2023-06-06,In Transit
1616,UPS,2023-06-08,Pending
5570,DHL,2023-06-06,Pending
8273,USPS,2023-06-08,Delivered
9723,USPS,2023-06-06,Pending
4471,DHL,2023-06-09,Pending
8421,UPS,2023-06-07,Pending
6274,UPS,2023-06-09,Pending
8999,FedEx,2023-06-06,Pending
1712,USPS,2023-06-07,Delivered
9655,DHL,2023-06-07,Delivered
1067,USPS,2023-06-05,In Transit
8917,FedEx,2023-06-08,In Transit
2340,DHL,2023-06-04,Delivered
5023,DHL,2023-06-06,Pending
7506,UPS,2023-06-06,In Transit
5296,FedEx,2023-06-04,Pending
4613,FedEx,2023-06-08,Delivered
2652,FedEx,2023-06-10,Pending
5414,DHL,2023-06-04,In Transit
4351,UPS,2023-06-06,Delivered
4912,DHL,2023-06-06,Pending
1744,DHL,2023-06-06,Delivered
9392,USPS,2023-06-09,In Transit
8207,DHL,2023-06-07,In Transit
8577,DHL,2023-06-06,Delivered
7395,DHL,2023-06-04,Delivered
9182,USPS,2023-06-10,Delivered
8534,FedEx,2023-06-05,In Transit
7029,DHL,2023-06-04,Pending
5914,USPS,2023-06-10,Delivered
4062,FedEx,2023-06-09,Pending
4772,DHL,2023-06-10,Pending
3551,UPS,2023-06-07,In Transit
2295,FedEx,2023-06-06,Delivered
3017,DHL,2023-06-05,Delivered
6335,FedEx,2023-06-04,Delivered
4147,DHL,2023-06-10,Pending
9685,FedEx,2023-06-08,Pending
1165,UPS,2023-06-07,Delivered
6202,DHL,2023-06-09,Pending
8042,DHL,2023-06-07,Delivered
6541,UPS,2023-06-05,Delivered
2742,USPS,2023-06-08,Pending
4419,DHL,2023-06-09,Pending
1690,USPS,2023-06-05,Delivered
8899,UPS,2023-06-07,In Transit
9060,UPS,2023-06-06,In Transit
5373,DHL,2023-06-04,In Transit
4088,FedEx,2023-06-08,In Transit
6062,DHL,2023-06-08,Delivered
9497,FedEx,2023-06-08,Pending
9219,DHL,2023-06-05,In Transit
3692,FedEx,2023-06-07,Delivered
1648,DHL,2023-06-04,In Transit
4768,USPS,2023-06-09,In Transit
8553,USPS,2023-06-07,Pending
1496,USPS,2023-06-08,Pending
8168,USPS,2023-06-09,Delivered
8452,DHL,2023-06-04,Pending
2405,FedEx,2023-06-09,In Transit
1095,FedEx,2023-06-04,In Transit
3246,DHL,2023-06-07,Delivered
1183,USPS,2023-06-08,Pending
5363,UPS,2023-06-04,In Transit
7507,DHL,2023-06-08,Delivered
3977,UPS,2023-06-06,Delivered
7487,FedEx,2023-06-04,Pending
4031,FedEx,2023-06-06,Pending
2631,DHL,2023-06-06,In Transit
2005,FedEx,2023-06-10,Delivered
6547,USPS,2023-06-07,In Transit
8656,UPS,2023-06-04,Delivered
6990,DHL,2023-06-10,In Transit
2721,FedEx,2023-06-04,In Transit
1526,USPS,2023-06-09,In Transit
3070,UPS,2023-06-07,Pending
7719,USPS,2023-06-05,Delivered
3000,FedEx,2023-06-08,Delivered
6488,FedEx,2023-06-09,In Transit
6312,DHL,2023-06-09,Pending
3479,DHL,2023-06-09,Pending
1085,UPS,2023-06-06,Pending
3818,DHL,2023-06-04,In Transit
5129,DHL,2023-06-05,Delivered
3652,USPS,2023-06-06,In Transit
6430,USPS,2023-06-05,Pending
4544,USPS,2023-06-04,Pending
3051,DHL,2023-06-09,Delivered
6211,FedEx,2023-06-08,Pending
2241,DHL,2023-06-05,Delivered
3793,DHL,2023-06-09,Pending
4181,UPS,2023-06-05,Delivered
8825,FedEx,2023-06-04,Pending
6031,FedEx,2023-06-05,Pending
3079,USPS,2023-06-07,In Transit
1176,FedEx,2023-06-07,In Transit
2557,DHL,2023-06-06,In Transit
2641,DHL,2023-06-04,In Transit
5061,UPS,2023-06-06,Delivered
3961,FedEx,2023-06-07,In Transit
5037,DHL,2023-06-07,Delivered
5035,FedEx,2023-06-09,In Transit
2062,DHL,2023-06-09,Pending
8314,UPS,2023-06-08,Delivered
5851,DHL,2023-06-04,Pending
8931,FedEx,2023-06-04,In Transit
6585,UPS,2023-06-05,Pending
7542,USPS,2023-06-07,In Transit
6558,FedEx,2023-06-07,In Transit
5491,FedEx,2023-06-04,In Transit
6600,USPS,2023-06-06,Delivered
2706,DHL,2023-06-08,Delivered
7236,USPS,2023-06-06,In Transit
5708,USPS,2023-06-05,Pending
4998,UPS,2023-06-06,Delivered
6081,FedEx,2023-06-06,In Transit
3474,FedEx,2023-06-08,Delivered
9261,USPS,2023-06-07,Pending
8027,FedEx,2023-06-08,Delivered
3775,UPS,2023-06-04,Delivered
2030,UPS,2023-06-10,Pending
4624,DHL,2023-06-06,In Transit
5532,FedEx,2023-06-07,In Transit
2556,DHL,2023-06-10,Pending
5498,DHL,2023-06-09,Pending
4967,DHL,2023-06-04,Pending
4591,DHL,2023-06-08,Pending
9889,FedEx,2023-06-04,Pending
7655,FedEx,2023-06-09,In Transit
4515,USPS,2023-06-09,Pending
5062,USPS,2023-06-04,In Transit
9443,DHL,2023-06-10,Pending
2786,DHL,2023-06-08,Delivered
6508,FedEx,2023-06-10,Pending
1117,FedEx,2023-06-06,In Transit
8992,UPS,2023-06-10,Delivered
8551,USPS,2023-06-04,Delivered
5510,DHL,2023-06-04,Delivered
4124,USPS,2023-06-09,Pending
5220,FedEx,2023-06-10,Pending
2393,FedEx,2023-06-06,In Transit
5836,FedEx,2023-06-06,In Transit
3539,USPS,2023-06-10,In Transit
8119,FedEx,2023-06-08,In Transit
4452,DHL,2023-06-06,Pending
8006,UPS,2023-06-07,Delivered
6011,UPS,2023-06-05,Delivered
7420,FedEx,2023-06-10,Pending
9026,DHL,2023-06-04,Delivered
5612,USPS,2023-06-05,Pending
2028,UPS,2023-06-08,In Transit
2241,DHL,2023-06-09,Pending
9715,DHL,2023-06-09,In Transit
8257,UPS,2023-06-06,Delivered
2825,USPS,2023-06-07,Delivered
5199,USPS,2023-06-08,Pending
8418,UPS,2023-06-07,Delivered
5117,USPS,2023-06-04,Delivered
3085,DHL,2023-06-05,In Transit
8858,UPS,2023-06-05,In Transit
4692,FedEx,2023-06-06,In Transit
8568,USPS,2023-06-08,In Transit
9381,USPS,2023-06-06,Delivered
2922,USPS,2023-06-07,In Transit
3523,FedEx,2023-06-08,Pending
6033,USPS,2023-06-09,In Transit
8431,UPS,2023-06-04,Delivered
5727,UPS,2023-06-09,In Transit
3977,FedEx,2023-06-04,Pending
6157,FedEx,2023-06-09,In Transit
3984,FedEx,2023-06-05,In Transit
7164,DHL,2023-06-07,In Transit
7032,FedEx,2023-06-06,Delivered
7711,UPS,2023-06-09,In Transit
7511,UPS,2023-06-06,In Transit
5681,DHL,2023-06-06,In Transit
6847,FedEx,2023-06-09,In Transit
6659,FedEx,2023-06-05,Delivered
6222,FedEx,2023-06-10,Delivered
1765,DHL,2023-06-05,In Transit
6586,USPS,2023-06-07,Pending
4848,FedEx,2023-06-05,In Transit
6626,UPS,2023-06-04,Pending
8452,FedEx,2023-06-09,In Transit
6662,UPS,2023-06-08,In Transit
9515,FedEx,2023-06-10,In Transit
7516,USPS,2023-06-07,Delivered
2527,FedEx,2023-06-10,Pending
9505,DHL,2023-06-07,Pending
2271,FedEx,2023-06-09,Pending
7125,USPS,2023-06-06,Delivered
8051,USPS,2023-06-06,Pending
5872,FedEx,2023-06-06,Delivered
7021,USPS,2023-06-10,Pending
6543,USPS,2023-06-05,Pending
1028,UPS,2023-06-06,Pending
3153,FedEx,2023-06-04,Pending
8867,FedEx,2023-06-09,Delivered
6743,USPS,2023-06-07,In Transit
4082,USPS,2023-06-05,Delivered
6773,DHL,2023-06-07,Delivered
8469,USPS,2023-06-05,Delivered
6832,UPS,2023-06-05,Pending
7515,USPS,2023-06-06,In Transit
8350,UPS,2023-06-08,Pending
1533,DHL,2023-06-04,In Transit
2844,DHL,2023-06-05,Delivered
1754,UPS,2023-06-10,In Transit
3183,USPS,2023-06-06,Delivered
5585,DHL,2023-06-04,Delivered
6364,USPS,2023-06-10,Pending
7653,USPS,2023-06-09,Delivered
7641,USPS,2023-06-10,Delivered
5058,FedEx,2023-06-05,In Transit
1005,UPS,2023-06-07,Pending
3082,DHL,2023-06-09,Pending
7921,USPS,2023-06-06,Pending
5598,USPS,2023-06-05,Pending
9729,USPS,2023-06-04,Pending
9839,DHL,2023-06-09,Delivered
3085,USPS,2023-06-10,Pending
9426,UPS,2023-06-07,Delivered
7078,UPS,2023-06-07,Pending
3098,USPS,2023-06-06,Delivered
3622,DHL,2023-06-10,Delivered
8349,UPS,2023-06-08,Pending
8537,FedEx,2023-06-06,Delivered
3163,USPS,2023-06-10,Pending
3386,UPS,2023-06-08,In Transit
2064,FedEx,2023-06-05,Pending
9892,FedEx,2023-06-10,Pending
4771,USPS,2023-06-05,In Transit
3647,DHL,2023-06-07,Pending
7085,DHL,2023-06-08,Pending
3377,FedEx,2023-06-06,In Transit
9847,UPS,2023-06-04,Delivered
5466,UPS,2023-06-10,Delivered
3346,FedEx,2023-06-08,Pending
8294,DHL,2023-06-07,In Transit
6071,UPS,2023-06-04,Pending
3376,USPS,2023-06-10,Delivered
1775,FedEx,2023-06-10,Delivered
1656,FedEx,2023-06-09,Delivered
8174,DHL,2023-06-05,In Transit
4341,DHL,2023-06-07,Delivered
8634,DHL,2023-06-08,Delivered
8301,USPS,2023-06-04,Delivered
6983,USPS,2023-06-05,Delivered
6070,USPS,2023-06-06,Delivered
1947,DHL,2023-06-05,In Transit
9869,FedEx,2023-06-06,Delivered
5349,UPS,2023-06-08,Pending
8964,UPS,2023-06-05,Delivered
3156,FedEx,2023-06-04,In Transit
3105,USPS,2023-06-04,In Transit
2516,USPS,2023-06-09,Pending
6437,FedEx,2023-06-08,Pending
3233,USPS,2023-06-05,Delivered
2226,FedEx,2023-06-08,In Transit
3073,FedEx,2023-06-10,Pending
2936,FedEx,2023-06-08,Delivered
8368,DHL,2023-06-09,In Transit
7651,USPS,2023-06-07,Pending
5326,UPS,2023-06-06,In Transit
3605,USPS,2023-06-06,Delivered
6593,DHL,2023-06-05,In Transit
9693,USPS,2023-06-04,Delivered
8685,DHL,2023-06-06,In Transit
8816,USPS,2023-06-05,Pending
2040,UPS,2023-06-10,Delivered
7641,FedEx,2023-06-04,Pending
6876,UPS,2023-06-08,In Transit
3714,USPS,2023-06-09,Pending
2489,UPS,2023-06-05,Delivered
3482,USPS,2023-06-10,Delivered
7615,DHL,2023-06-09,Pending
5521,USPS,2023-06-05,Delivered
5600,USPS,2023-06-06,Delivered
8599,DHL,2023-06-05,In Transit
4519,FedEx,2023-06-10,Delivered
8123,DHL,2023-06-06,Delivered
7215,UPS,2023-06-07,Pending
2030,DHL,2023-06-06,Delivered
4616,FedEx,2023-06-09,Pending
2492,USPS,2023-06-09,Pending
6969,UPS,2023-06-04,Pending
9192,FedEx,2023-06-10,Delivered
5706,DHL,2023-06-04,Delivered
4323,FedEx,2023-06-04,Delivered
1394,UPS,2023-06-09,In Transit
9050,FedEx,2023-06-06,Delivered
8392,USPS,2023-06-05,In Transit
2852,USPS,2023-06-09,Delivered
3237,FedEx,2023-06-10,In Transit
4715,FedEx,2023-06-04,Delivered
6991,UPS,2023-06-07,Pending
8422,USPS,2023-06-05,Pending
4177,UPS,2023-06-10,In Transit
4962,FedEx,2023-06-04,Delivered
5667,FedEx,2023-06-05,Pending
9114,FedEx,2023-06-07,Pending
1826,FedEx,2023-06-06,Delivered
8785,DHL,2023-06-04,Pending
3722,USPS,2023-06-06,Pending
3004,FedEx,2023-06-09,In Transit
8151,FedEx,2023-06-07,Pending
7493,USPS,2023-06-07,In Transit
9373,USPS,2023-06-05,In Transit
7690,FedEx,2023-06-06,Pending
7518,USPS,2023-06-04,Pending
1658,FedEx,2023-06-05,Delivered
2017,FedEx,2023-06-08,In Transit
1755,DHL,2023-06-08,Delivered
5413,DHL,2023-06-07,Pending
5413,DHL,2023-06-06,Pending
6079,UPS,2023-06-06,Delivered
3943,USPS,2023-06-06,In Transit
8973,USPS,2023-06-10,Delivered
5185,UPS,2023-06-09,Pending
9105,FedEx,2023-06-04,Delivered
4345,FedEx,2023-06-08,In Transit
4397,UPS,2023-06-07,In Transit
5306,DHL,2023-06-06,Pending
8276,USPS,2023-06-08,Pending
2099,DHL,2023-06-04,In Transit
7477,DHL,2023-06-05,In Transit
2248,USPS,2023-06-06,In Transit
9922,FedEx,2023-06-06,Pending
7467,DHL,2023-06-10,Delivered
5489,UPS,2023-06-08,Delivered
3376,DHL,2023-06-07,Delivered
1624,USPS,2023-06-04,Pending
8246,FedEx,2023-06-04,In Transit
1022,USPS,2023-06-08,In Transit
7808,FedEx,2023-06-05,Pending
7538,UPS,2023-06-10,Delivered
1128,USPS,2023-06-10,Pending
9595,FedEx,2023-06-10,Pending
2732,FedEx,2023-06-07,Pending
6234,DHL,2023-06-08,In Transit
1020,USPS,2023-06-08,In Transit
4331,DHL,2023-06-09,In Transit
8510,FedEx,2023-06-08,Pending
9496,FedEx,2023-06-08,Pending
4983,UPS,2023-06-08,Delivered
3196,FedEx,2023-06-08,In Transit
5172,UPS,2023-06-09,Delivered
4520,USPS,2023-06-09,Pending
4364,UPS,2023-06-06,Delivered
5389,DHL,2023-06-09,In Transit
2492,DHL,2023-06-10,Pending
5351,UPS,2023-06-09,Delivered
1493,UPS,2023-06-06,Pending
9422,USPS,2023-06-05,Delivered
1018,DHL,2023-06-04,In Transit
3330,DHL,2023-06-10,In Transit
4206,UPS,2023-06-08,Delivered
4810,USPS,2023-06-07,In Transit
8465,FedEx,2023-06-06,Delivered
3040,USPS,2023-06-07,In Transit
3558,UPS,2023-06-06,Pending
9283,DHL,2023-06-09,Pending
2525,USPS,2023-06-06,In Transit
5903,USPS,2023-06-05,Delivered
5533,DHL,2023-06-04,In Transit
6257,UPS,2023-06-07,Pending
3745,FedEx,2023-06-04,Pending
1106,DHL,2023-06-04,Pending
7101,UPS,2023-06-09,Pending
4553,DHL,2023-06-07,Pending
1380,UPS,2023-06-07,In Transit
3849,UPS,2023-06-05,Pending
7342,USPS,2023-06-06,In Transit
6546,UPS,2023-06-10,In Transit
6028,FedEx,2023-06-07,In Transit
2978,USPS,2023-06-09,Pending
4386,FedEx,2023-06-05,In Transit
4559,UPS,2023-06-10,In Transit
6081,FedEx,2023-06-07,Delivered
2164,FedEx,2023-06-10,Pending
8652,DHL,2023-06-05,Pending
8243,FedEx,2023-06-10,Pending
4602,USPS,2023-06-06,In Transit
8874,USPS,2023-06-08,Pending
4924,USPS,2023-06-10,Pending
1592,USPS,2023-06-06,Delivered
5774,DHL,2023-06-06,In Transit
9767,UPS,2023-06-04,Delivered
8118,DHL,2023-06-05,Pending
3306,FedEx,2023-06-10,Delivered
3821,DHL,2023-06-07,Delivered
5553,USPS,2023-06-09,In Transit
6136,USPS,2023-06-05,Delivered
5124,USPS,2023-06-07,Delivered
1209,USPS,2023-06-10,Pending
7105,DHL,2023-06-07,Pending
4738,DHL,2023-06-05,Pending
8515,DHL,2023-06-08,Delivered
7133,FedEx,2023-06-06,In Transit
3629,UPS,2023-06-10,Pending
8038,FedEx,2023-06-10,Pending
6045,DHL,2023-06-06,Delivered
8120,DHL,2023-06-09,In Transit
4315,FedEx,2023-06-06,In Transit
3955,USPS,2023-06-08,Pending
3289,FedEx,2023-06-08,In Transit
8550,DHL,2023-06-06,Delivered
3365,USPS,2023-06-09,Pending
4323,UPS,2023-06-06,Pending
8127,UPS,2023-06-07,Pending
1333,FedEx,2023-06-04,Pending
2060,UPS,2023-06-10,In Transit
2489,FedEx,2023-06-07,In Transit
9482,UPS,2023-06-06,Delivered
8994,FedEx,2023-06-10,In Transit
8716,DHL,2023-06-10,In Transit
8442,DHL,2023-06-05,Pending
8546,UPS,2023-06-04,Delivered
9019,UPS,2023-06-06,In Transit
6504,UPS,2023-06-07,Pending
8642,FedEx,2023-06-06,In Transit
1070,DHL,2023-06-06,In Transit
6226,UPS,2023-06-09,Pending
3147,USPS,2023-06-07,Pending
2509,DHL,2023-06-05,Delivered
5262,FedEx,2023-06-09,Delivered
9674,USPS,2023-06-08,Delivered
5545,UPS,2023-06-10,Delivered
5857,USPS,2023-06-06,In Transit
1005,DHL,2023-06-05,In Transit
6493,FedEx,2023-06-04,Delivered
2556,FedEx,2023-06-06,Pending
3854,FedEx,2023-06-08,Delivered
5380,FedEx,2023-06-08,Pending
7725,DHL,2023-06-06,In Transit
5418,FedEx,2023-06-08,Pending
8396,DHL,2023-06-06,Delivered
7402,DHL,2023-06-05,Pending
7504,FedEx,2023-06-08,In Transit
6325,UPS,2023-06-05,In Transit
5913,USPS,2023-06-08,Pending
9321,UPS,2023-06-09,Pending
3992,FedEx,2023-06-04,Pending
3689,USPS,2023-06-07,Delivered
8172,USPS,2023-06-10,In Transit
7943,UPS,2023-06-06,Delivered
6444,USPS,2023-06-08,Delivered
7408,USPS,2023-06-05,Pending
6254,USPS,2023-06-10,In Transit
6684,UPS,2023-06-09,Pending
1830,USPS,2023-06-08,In Transit
8295,UPS,2023-06-08,In Transit
8815,USPS,2023-06-05,Pending
6771,DHL,2023-06-07,In Transit
3118,FedEx,2023-06-07,Delivered
3749,FedEx,2023-06-07,In Transit
8953,USPS,2023-06-05,Delivered
7829,USPS,2023-06-07,Delivered
2765,DHL,2023-06-04,Pending
1604,FedEx,2023-06-06,In Transit
4481,DHL,2023-06-09,In Transit
9063,FedEx,2023-06-04,Delivered
1306,USPS,2023-06-10,In Transit
9866,USPS,2023-06-10,Delivered
2903,USPS,2023-06-06,In Transit
2336,UPS,2023-06-09,Delivered
5070,DHL,2023-06-04,Delivered
4185,USPS,2023-06-04,In Transit
7533,FedEx,2023-06-05,Delivered
7778,FedEx,2023-06-10,In Transit
9601,UPS,2023-06-08,In Transit
6102,UPS,2023-06-05,In Transit
3693,FedEx,2023-06-08,Pending
2219,UPS,2023-06-10,In Transit
6320,DHL,2023-06-04,Delivered
7046,FedEx,2023-06-06,Delivered
8081,UPS,2023-06-09,In Transit
3565,FedEx,2023-06-08,Pending
1097,UPS,2023-06-07,In Transit
1822,DHL,2023-06-08,Delivered
4792,DHL,2023-06-05,Pending
8069,USPS,2023-06-04,Delivered
3242,FedEx,2023-06-07,Pending
8508,DHL,2023-06-06,In Transit
3526,USPS,2023-06-09,Pending
6208,UPS,2023-06-09,In Transit
7251,UPS,2023-06-08,Delivered
2222,UPS,2023-06-04,In Transit
3620,FedEx,2023-06-08,In Transit
8169,FedEx,2023-06-05,In Transit
9965,USPS,2023-06-08,In Transit
8542,UPS,2023-06-06,Pending
2632,DHL,2023-06-05,Delivered
3087,UPS,2023-06-10,Pending
9587,UPS,2023-06-08,In Transit
7528,USPS,2023-06-06,Delivered
5673,UPS,2023-06-05,In Transit
9855,UPS,2023-06-09,Pending
4149,UPS,2023-06-05,Delivered
7494,DHL,2023-06-07,Delivered
2718,USPS,2023-06-06,Pending
3295,USPS,2023-06-08,Pending
7193,USPS,2023-06-10,Delivered
3168,USPS,2023-06-09,Pending
4546,UPS,2023-06-05,In Transit
6977,DHL,2023-06-07,In Transit
4205,FedEx,2023-06-09,In Transit
6809,UPS,2023-06-05,Pending
5181,USPS,2023-06-07,In Transit
2291,UPS,2023-06-06,Pending
3978,UPS,2023-06-07,Pending
2452,DHL,2023-06-08,In Transit
5843,FedEx,2023-06-10,In Transit
5499,FedEx,2023-06-09,In Transit
7461,USPS,2023-06-09,Pending
4255,DHL,2023-06-06,Pending
6996,UPS,2023-06-07,Delivered
1202,UPS,2023-06-07,In Transit
9184,UPS,2023-06-05,In Transit
7587,USPS,2023-06-05,Pending
3829,UPS,2023-06-06,Pending
5478,UPS,2023-06-08,Delivered
3616,USPS,2023-06-05,Delivered
2424,USPS,2023-06-09,In Transit
9144,USPS,2023-06-09,Delivered
8212,USPS,2023-06-05,Delivered
7975,FedEx,2023-06-05,In Transit
8562,DHL,2023-06-05,In Transit
8844,USPS,2023-06-07,Pending
5515,UPS,2023-06-10,Delivered
6966,UPS,2023-06-09,Delivered
4208,FedEx,2023-06-07,Pending
4619,USPS,2023-06-05,Pending
4333,UPS,2023-06-09,Delivered
1375,FedEx,2023-06-05,In Transit
8142,USPS,2023-06-10,In Transit
4907,USPS,2023-06-10,Delivered
4769,UPS,2023-06-10,In Transit
9548,FedEx,2023-06-04,In Transit
6102,USPS,2023-06-06,In Transit
5988,FedEx,2023-06-07,Delivered
9466,UPS,2023-06-08,Pending
3952,USPS,2023-06-04,Pending
2303,UPS,2023-06-06,Delivered
3529,UPS,2023-06-04,Pending
2736,UPS,2023-06-07,Delivered
7343,FedEx,2023-06-09,Pending
3562,USPS,2023-06-10,Pending
2066,UPS,2023-06-08,Pending
8892,DHL,2023-06-09,Pending
4270,USPS,2023-06-10,In Transit
1660,FedEx,2023-06-10,Delivered
2247,UPS,2023-06-07,In Transit
2551,DHL,2023-06-04,Delivered
7954,DHL,2023-06-05,Pending
6141,UPS,2023-06-04,Delivered
2366,FedEx,2023-06-06,Delivered
9234,DHL,2023-06-05,Delivered
1590,USPS,2023-06-10,In Transit
6511,FedEx,2023-06-08,Pending
6197,UPS,2023-06-10,In Transit
6671,DHL,2023-06-10,In Transit
7690,USPS,2023-06-04,Pending
5705,UPS,2023-06-04,Delivered
8418,FedEx,2023-06-07,Delivered
4254,UPS,2023-06-07,In Transit
5675,UPS,2023-06-09,Delivered
5292,UPS,2023-06-06,In Transit
6594,DHL,2023-06-07,Pending
7901,UPS,2023-06-04,In Transit
5604,USPS,2023-06-07,Delivered
3975,DHL,2023-06-08,Pending
1985,FedEx,2023-06-05,Delivered
2052,DHL,2023-06-09,In Transit
8506,UPS,2023-06-06,Pending
1576,DHL,2023-06-08,Pending
5866,DHL,2023-06-05,In Transit
2973,DHL,2023-06-05,In Transit
3003,FedEx,2023-06-08,Delivered
4787,UPS,2023-06-07,Pending
4367,DHL,2023-06-05,Pending
6303,UPS,2023-06-08,Pending
4225,FedEx,2023-06-10,Pending
6187,UPS,2023-06-05,Pending
5261,FedEx,2023-06-07,Delivered
8456,UPS,2023-06-06,In Transit
6189,UPS,2023-06-05,Pending
9435,USPS,2023-06-07,Pending
3150,UPS,2023-06-07,Pending
9377,DHL,2023-06-10,Pending
2094,UPS,2023-06-09,Pending
7041,USPS,2023-06-06,Pending
9983,USPS,2023-06-06,Delivered
2236,DHL,2023-06-05,Pending
8078,UPS,2023-06-04,Pending
6824,USPS,2023-06-10,In Transit
6050,DHL,2023-06-07,In Transit
1357,UPS,2023-06-08,Pending
7445,USPS,2023-06-08,Delivered
6623,DHL,2023-06-06,In Transit
1160,UPS,2023-06-08,In Transit
6086,DHL,2023-06-09,Pending
4761,FedEx,2023-06-04,Pending
4027,UPS,2023-06-10,Delivered
4622,UPS,2023-06-05,Delivered
9639,USPS,2023-06-10,Pending
4917,UPS,2023-06-04,In Transit
6321,USPS,2023-06-07,In Transit
7595,UPS,2023-06-09,Delivered
8205,FedEx,2023-06-10,In Transit
4547,USPS,2023-06-08,Delivered
6026,UPS,2023-06-06,Delivered
6915,DHL,2023-06-04,Delivered
8620,FedEx,2023-06-05,Pending
6381,UPS,2023-06-06,Pending
6712,FedEx,2023-06-07,In Transit
8010,UPS,2023-06-09,Delivered
8806,USPS,2023-06-06,Delivered
8666,DHL,2023-06-06,Delivered
8653,DHL,2023-06-05,Delivered
8206,USPS,2023-06-04,Delivered
6761,USPS,2023-06-07,In Transit
4036,DHL,2023-06-04,Delivered
7538,DHL,2023-06-04,In Transit
3135,USPS,2023-06-04,In Transit
4866,USPS,2023-06-07,Pending
2155,FedEx,2023-06-05,Pending
2559,USPS,2023-06-06,In Transit
2671,USPS,2023-06-10,Delivered
8867,USPS,2023-06-10,Delivered
8993,USPS,2023-06-05,Delivered
3319,FedEx,2023-06-04,Delivered
9514,USPS,2023-06-07,In Transit
4778,DHL,2023-06-04,In Transit
6630,FedEx,2023-06-09,In Transit
4558,DHL,2023-06-10,Delivered
3191,UPS,2023-06-10,In Transit
9232,FedEx,2023-06-08,Pending
9128,DHL,2023-06-09,Pending
5786,UPS,2023-06-04,In Transit
7275,UPS,2023-06-04,Delivered
9372,FedEx,2023-06-05,Pending
1649,UPS,2023-06-10,Pending
5137,DHL,2023-06-06,In Transit
6437,DHL,2023-06-10,Pending
2492,FedEx,2023-06-05,Pending
2130,FedEx,2023-06-07,Pending
5485,DHL,2023-06-08,In Transit
4479,UPS,2023-06-08,Pending
5290,FedEx,2023-06-09,Pending
5601,USPS,2023-06-05,Delivered
4972,UPS,2023-06-06,In Transit
8911,UPS,2023-06-04,Pending
4642,DHL,2023-06-08,Pending
3023,UPS,2023-06-04,Delivered
7540,USPS,2023-06-09,In Transit
3487,FedEx,2023-06-04,Delivered
3202,UPS,2023-06-07,In Transit
7569,FedEx,2023-06-04,In Transit
9102,UPS,2023-06-08,Pending
5851,FedEx,2023-06-08,Pending
6368,USPS,2023-06-09,Delivered
4707,FedEx,2023-06-06,In Transit
4725,UPS,2023-06-09,Delivered
3751,USPS,2023-06-07,Delivered
6525,UPS,2023-06-08,Delivered
8758,FedEx,2023-06-06,In Transit
5915,DHL,2023-06-06,In Transit
9182,USPS,2023-06-08,Pending
6057,FedEx,2023-06-10,Delivered
3956,USPS,2023-06-08,Delivered
8708,UPS,2023-06-05,In Transit
8956,DHL,2023-06-08,In Transit
7991,DHL,2023-06-10,Delivered
9306,FedEx,2023-06-09,In Transit
3122,DHL,2023-06-06,Pending
1852,USPS,2023-06-07,In Transit
9441,USPS,2023-06-07,In Transit
2755,UPS,2023-06-10,In Transit
8384,DHL,2023-06-04,In Transit
3944,UPS,2023-06-04,In Transit
7594,DHL,2023-06-06,Delivered
5148,DHL,2023-06-07,In Transit
1131,DHL,2023-06-06,Pending
4077,DHL,2023-06-09,In Transit
6169,USPS,2023-06-07,In Transit
